,fdc_id,carbs_g,calories,fiber_g,protein_g,fat_g,food_name,avg_gram_weight
1049,331774,,,,,41.8,"Fat, Chicken, skin, roasted, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-02-06-TotalFat",
1050,331786,,,,,38.9,"Proximates, Chicken, skin, braised, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-03-06-prox",
1051,331807,,,,,3.8,"Fat, Chicken, dark meat, lean only, thigh, raw, enhanced (OK1,MI1) - 14B-07-06-TotalFat",
1052,331829,,,,,7.2,"Fat, Chicken, dark meat, lean only, thigh, roasted, enhanced (OK1,MI1) - 14B-08-06-TotalFat",
1053,331851,,,,,6.91,"Fat, Chicken, dark meat, lean only, thigh, braised, enhanced (OK1,MI1) - 14B-09-06-TotalFat",
1054,331873,,,,,3.88,"Fat, Chicken, dark meat, lean only, drumstick, raw, enhanced (OK1,MI1) - 14B-04-06-TotalFat",
1055,331895,,,,,5.21,"Fat, Chicken, dark meat, lean only, drumstick, roasted, enhanced (OK1,MI1) - 14B-05-06-TotalFat",
1056,331897,0.0,149.0,,23.9,5.95,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",99.35
1057,331903,,,,,3.99,"Proximates, Chicken breasts, boneless, skinless, non-enhanced, braised (IN,NY) - 17A-02-01-Prox",
1058,331910,,,,,3.35,"Proximates, Chicken breasts, boneless, skinless, non-enhanced, braised (CA2,NC) - 17A-02-03-Prox",
1059,331916,,,,,3.17,"Proximates, Chicken breasts, boneless, skinless, non-enhanced, braised (FL,MO) - 17A-02-05-Prox",
1060,331926,,,,,2.17,"Proximates, Chicken breasts, boneless, skinless, non-enhanced, braised (MI,OK) - 17A-02-06-Prox",
1061,331941,,,,,3.91,"Proximates, Chicken breasts, boneless, skinless, non-enhanced, braised (CO,CT) - 17A-02-04-Prox",
1062,331955,,,,,2.88,"Proximates, Chicken breasts, boneless, skinless, non-enhanced, braised (AL,CA1) - 17A-02-02-Prox",
1063,331960,0.0,158.0,,32.1,3.24,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",174.0
1064,331966,,,1.6,,,"TDF, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (IN1,NY1) - NFY0904Q3",
1065,331974,,,1.9,,,"TDF, Sauce, pasta, HUNTS original, canned spaghetti sauce (CO2,CT1) - NFY0904QU",
1066,331982,,,1.9,,,"TDF, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (AL1,CA1) - NFY0904QC",
1067,331990,,,1.6,,,"TDF, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (FL1,MO1) - NFY0904R3",
1068,331997,,,,,2.24,"Proximates, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (NY1) - NFY0904RR",
1069,332002,,,,,2.16,"Proximates, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (IN1) - NFY0904RL",
1070,332007,,,,,2.05,"Proximates, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (CA1) - NFY0904S3",
1071,332012,,,,,1.98,"Proximates, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (AL1) - NFY0904RX",
1072,332016,,,,,2.14,"Proximates, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (CA2) - NFY0904S9",
1073,332021,,,,,1.87,"Proximates, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (NC1) - NFY0904SF",
1074,332026,,,,,2.02,"Proximates, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (CO2) - NFY0904SL",
1075,332032,,,1.6,,,"TDF, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (CA2,NC) - NFY0904QL",
1076,332039,,,,,2.16,"Proximates, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (CT1) - NFY0904SR",
1077,332045,,,1.7,,,"TDF, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (MI1,OK1) - NFY0904RC",
1078,332052,,,,,1.99,"Proximates, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (OK1) - NFY0904TF",
1079,332057,,,,,2.82,"Proximates, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (MO1) - NFY0904T3",
1080,332062,,,,,1.97,"Proximates, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (MI1) - NFY0904T9",
1081,332067,,,,,2.34,"Proximates, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (FL1) - NFY0904SX",
1082,332073,,,2.0,,,"TDF, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (AL1,CA1) - NFY0904TU",
1083,332081,,,1.7,,,"TDF, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (IN1,NY1) - NFY0904TL",
1084,332089,,,1.9,,,"TDF, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (CA2,NC) - NFY0904U3",
1085,332097,,,1.9,,,"TDF, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (FL1,MO1) - NFY0904UL",
1086,332105,,,1.8,,,"TDF, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (MI1,OK1) - NFY0904UU",
1087,332112,,,,,1.38,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (AL1) - NFY0904VF",
1088,332117,,,,,1.21,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (IN1) - NFY0904V3",
1089,332122,,,,,1.9,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (NY1) - NFY0904V9",
1090,332127,,,,,1.38,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (CA1) - NFY0904VL",
1091,332131,,,,,1.71,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (CO2) - NFY0904W3",
1092,332135,,,,,1.4,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (CA2) - NFY0904VR",
1093,332140,,,,,1.67,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (FL1) - NFY0904WF",
1094,332146,,,1.7,,,"TDF, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (CO2,CT1) - NFY0904UC",
1095,332153,,,,,1.35,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (NC1) - NFY0904VX",
1096,332158,,,,,1.42,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (CT1) - NFY0904W9",
1097,332163,,,,,1.47,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (MI1) - NFY0904WR",
1098,332168,,,,,1.52,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (MO1) - NFY0904WL",
1099,332173,,,,,1.88,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (OK1) - NFY0904WX",
1100,332179,,,2.0,,,"TDF, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (CO2,CT1) - NFY0904XU",
1101,332187,,,1.7,,,"TDF, Sauce, pasta, HUNTS original, canned spaghetti sauce (IN1,NY1) - NFY0904X3",
1102,332195,,,1.8,,,"TDF, Sauce, pasta, HUNTS original, canned spaghetti sauce (FL1,MO1) - NFY0904Y3",
1103,332203,,,2.0,,,"TDF, Sauce, pasta, HUNTS original, canned spaghetti sauce (CA2,NC) - NFY0904XL",
1104,332211,,,1.9,,,"TDF, Sauce, pasta, HUNTS original, canned spaghetti sauce (AL1,CA1) - NFY0904XC",
1105,332219,,,1.8,,,"TDF, Sauce, pasta, HUNTS original, canned spaghetti sauce (MI1,OK1) - NFY0904YC",
1106,332226,,,,,0.83,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (IN1) - NFY0904YL",
1107,332231,,,,,0.82,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (AL1) - NFY0904YX",
1108,332236,,,,,0.67,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (CA1) - NFY0904Z3",
1109,332241,,,,,0.63,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (NC1) - NFY0904ZF",
1110,332246,,,,,0.78,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (NY1) - NFY0904YR",
1111,332251,,,,,0.79,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (CO2) - NFY0904ZL",
1112,332256,,,,,0.67,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (CT1) - NFY0904ZR",
1113,332261,,,,,0.76,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (MO1) - NFY090503",
1114,332266,,,,,0.8,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (OK1) - NFY09050F",
1115,332271,,,,,0.91,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (MI1) - NFY090509",
1116,332276,,,,,1.02,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (FL1) - NFY0904ZX",
1117,332281,,,,,0.65,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (CA2) - NFY0904Z9",
1118,332282,8.05,51.0,1.8,1.41,1.48,"Sauce, pasta, spaghetti/marinara, ready-to-serve",135.0
1119,332289,,,,,4.66,"Lunchmeat, ham - NFY1210OA",
1120,332301,,,,,3.24,"Lunchmeat, ham - NFY1210NW",
1121,332313,,,,,3.62,"Lunchmeat, ham - NFY1210OP",
1122,332323,,,,,3.99,"Lunchmeat, ham - NFY1210P3",
1123,332335,,,,,3.08,"Lunchmeat, ham - NFY1210PW",
1124,332347,,,,,3.07,"Lunchmeat, ham - NFY1210PP",
1125,332354,,,,,3.92,"Lunchmeat, ham - NFY1210PI",
1126,332364,,,,,3.02,"Lunchmeat, ham - NFY1210Q3",
1127,332372,,,,,4.44,"Lunchmeat, ham - NFY1210QH",
1128,332384,,,,,4.38,"Lunchmeat, ham - NFY1210QA",
1129,332396,,,,,3.61,"Lunchmeat, ham - NFY1210R2",
1130,332397,0.27,101.0,,16.7,3.73,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",13.5
1131,332401,,,,,0.15,"Pears, Bartlett, Region 4, n/a, Yes, Proximates - NFY0000AA",
1132,332403,,,3.7,,,"Pears, Bartlett, Region 4, n/a, Yes, Fiber - NFY0000A5",
1133,332421,,,,,0.07,"Pears, Bartlett, Region 1, n/a, Yes, Proximates - NFY000093",
1134,332423,,,3.1,,,"Pears, Bartlett, Region 1, n/a, Yes, Fiber - NFY000095",
1135,332448,,,2.8,,,"Pears, Bosc, Region 4, n/a, Yes, Fiber - NFY0000CR",
1136,332449,,,,,0.07,"Pears, Bosc, Region 4, n/a, Yes, Proximates - NFY0000CW",
1137,332469,,,3.0,,,"Pears, Green Anjou, Region 4, n/a, Yes, Fiber - NFY0000I8",
1138,332470,,,,,0.07,"Pears, Green Anjou, Region 4, n/a, Yes, Proximates - NFY0000ID",
1139,332472,,,,,0.07,"Pears, Bosc, Region 1, n/a, Yes, Proximates - NFY0000BP",
1140,332474,,,2.6,,,"Pears, Bosc, Region 1, n/a, Yes, Fiber - NFY0000BR",
1141,332476,,,,,0.11,"Pears, Green Anjou, Region 1, n/a, Yes, Proximates - NFY0000H6",
1142,332478,,,3.0,,,"Pears, Green Anjou, Region 1, n/a, Yes, Fiber - NFY0000H8",
1143,332484,,,3.5,,,"Pears, Bartlett, Region 3, n/a, Yes, Fiber - NFY00009T",
1144,332485,,,,,0.3,"Pears, Bartlett, Region 3, n/a, Yes, Proximates - NFY00009Y",
1145,332504,,,,,0.2,"Pears, Bartlett, Region 2, n/a, Yes, Proximates - NFY00009F",
1146,332506,,,3.1,,,"Pears, Bartlett, Region 2, n/a, Yes, Fiber - NFY00009H",
1147,332532,,,3.3,,,"Pears, Bosc, Region 3, n/a, Yes, Fiber - NFY0000CF",
1148,332533,,,,,0.2,"Pears, Bosc, Region 3, n/a, Yes, Proximates - NFY0000CK",
1149,332553,,,3.2,,,"Pears, Green Anjou, Region 3, n/a, Yes, Fiber - NFY0000HW",
1150,332554,,,,,0.1,"Pears, Green Anjou, Region 3, n/a, Yes, Proximates - NFY0000I1",
1151,332556,,,,,0.1,"Pears, Bosc, Region 2, n/a, Yes, Proximates - NFY0000C1",
1152,332558,,,3.5,,,"Pears, Bosc, Region 2, n/a, Yes, Fiber - NFY0000C3",
1153,332560,,,,,0.2,"Pears, Green Anjou, Region 2, n/a, Yes, Proximates - NFY0000HI",
1154,332562,,,3.7,,,"Pears, Green Anjou, Region 2, n/a, Yes, Fiber - NFY0000HK",
1155,332569,,,2.8,,,"Bartlett Pears, Pass 2, Freeze Dried, Regions 1 & 4, n/a, Yes - Fiber, NFY0108TR",
1156,332570,,,,,0.13,"Pears, Bartlett, Pass 2, Regions 1 & 4, n/a, Yes - Proximates, NFY0106W9",
1157,332585,,,2.5,,,"Bartlett Pears, Pass 2, Freeze Dried, Regions 2 & 3, n/a, Yes - Fiber, NFY0108TX",
1158,332586,,,,,0.11,"Pears, Bartlett, Pass 2, Regions 2 & 3, n/a, Yes - Proximates, NFY0106WZ",
1159,332597,15.1,,3.1,0.38,0.16,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",174.0
1160,332603,,,,,14.5,"Olives, Green Manzanilla, Mario - CA1",
1161,332612,,,,,13.4,"Olives, Green Manzanilla, Mario - NE, NC",
1162,332622,,,,,12.5,"Olives, Green Manzanilla, Lindsay - IN, NC",
1163,332632,,,,,14.7,"Olives, Green Manzanilla, Store Brand - GA, IN",
1164,332642,,,,,12.2,"Olives, Green Manzanilla, Store Brand - IA, TX",
1165,332656,,,,,12.1,"Olives, Green Manzanilla, Lindsay - GA, IA",
1166,332657,,,3.6,,,"Olives, green, stuffed with pimentos - NFY1213OJ",
1167,332674,,,,,13.1,"Olives, Green Manzanilla, Mario - KY, TX",
1168,332675,,,3.6,,,"Olives, green, stuffed with pimentos - NFY1213MN",
1169,332695,,,,,12.6,"Olives, Green Manzanilla, Lindsay - KY, NE",
1170,332697,,,4.2,,,"Olives, green, stuffed with pimentos - NFY1213NV",
1171,332715,,,,,11.5,"Olives, Green Manzanilla, Store Brand, Great Value - NE, NC",
1172,332729,,,,,14.8,"Olives, Green Manzanilla, Mario - GA, IN",
1173,332730,,,4.3,,,"Olives, green, stuffed with pimentos - NFY1213NA",
1174,332749,,,,,11.1,"Olives, Green Manzanilla, Store Brand, Great Value - KY, CA1",
1175,332750,,,4.8,,,"Olives, green, stuffed with pimentos - NFY1213P4",
1176,332765,,,,,13.0,"Olives, Green Manzanilla, Star - AZ, CA2",
1177,332766,,,4.6,,,"Olives, green, stuffed with pimentos - NFY1213PR",
1178,332784,,,,,12.6,"Olives, Green Manzanilla - PA, NJ",
1179,332786,,,2.9,,,"Olives, green, stuffed with pimentos - NFY1213QE",
1180,332791,4.96,141.0,4.0,1.15,12.9,"Olives, green, Manzanilla, stuffed with pimiento",3.2
1181,332798,,,,,34.7,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",
1182,332807,,,,,23.0,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",
1183,332815,,,,,26.8,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",
1184,332826,,,,,26.0,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",
1185,332836,,,,,28.2,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",
1186,332845,,,,,27.5,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",
1187,332854,,,,,28.4,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",
1188,332861,,,,,28.4,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",
1189,332864,2.63,,,19.3,28.1,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",150.46666666666667
1190,332870,,,,,14.9,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",
1191,332877,,,,,15.2,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",
1192,332886,,,,,13.8,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",
1193,332893,,,,,11.0,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",
1194,332902,,,3.5,,,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",
1195,332907,,,,,14.9,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",
1196,332922,,,2.9,,,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",
1197,332928,,,,,15.8,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",
1198,332940,,,3.6,,,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",
1199,332945,,,,,14.0,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",
1200,332958,,,3.8,,,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",
1201,332963,,,,,15.0,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",
1202,332975,,,2.9,,,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",
1203,332979,,,,,12.2,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",
1204,332989,,,,,15.6,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",
1205,332998,,,3.2,,,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",
1206,333003,,,,,15.0,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",
1207,333008,69.6,430.0,3.3,5.79,14.3,"Cookies, oatmeal, soft, with raisins",27.0
1208,333014,,,,,0.17,"Proximates, Tomatoes, diced, canned, HUNTS (IN, NY) - NFY120ALH",
1209,333022,,,,,0.49,"Proximates, Tomatoes, diced, canned, HUNTS (AL, CA1) - NFY120ALO",
1210,333029,,,,,0.2,"Proximates, Tomatoes, diced, canned, HUNTS (CO, CT) - NFY120AM1",
1211,333036,,,,,0.18,"Proximates, Tomatoes, diced, canned, HUNTS (CA2, NC) - NFY120ALU",
1212,333044,,,,,0.64,"Proximates, Tomatoes, diced, canned, HUNTS (FL, MO) - NFY120AM7",
1213,333052,,,,,0.14,"Proximates, Tomatoes, diced, canned, HUNTS (MI, OK) - NFY120AME",
1214,333059,,,,,0.16,"Proximates, Tomatoes, diced, canned, STORE BRAND, GREAT VALUE & S&W PREMIUM (AL, CA1) - NFY120AMR",
1215,333066,,,,,0.14,"Proximates, Tomatoes, diced, canned, DEL MONTE (NC, NY) - NFY120AMK",
1216,333073,,,,,0.48,"Proximates, Tomatoes, diced, canned, VALUE TIME (CA2) - NFY120AMX",
1217,333081,,,,,0.22,"Proximates, Tomatoes, diced, canned, DEL MONTE (CO, CT) - NFY120AN4",
1218,333088,,,,,0.19,"Proximates, Tomatoes, diced, canned, DEL MONTE (FL, MO) - NFY120ANA",
1219,333096,,,,,0.15,"Proximates, Tomatoes, diced, canned, DEL MONTE (MI, OK) - NFY120ANH",
1220,333103,,,,,0.39,"Proximates, Tomatoes, diced, canned, STORE BRAND, KROGER BRAND (IN, MI) - NFY120ANN",
1221,333110,,,,,0.43,"Proximates, Tomatoes, diced, canned, STORE BRAND, GREAT VALUE (AL, OK) - NFY120ANU",
1222,333117,,,,,0.09,"Proximates, Tomatoes, diced, canned, STORE BRAND, BIG DAISY & SAFEWAY KITCHENS (CO, CT) - NFY120AO7",
1223,333124,,,,,0.19,"Proximates, Tomatoes, diced, canned, STORE BRAND, SUNNY SELECT & VINE RIPE (CA2, NC) - NFY120AO0",
1224,333132,,,,,0.12,"Proximates, Tomatoes, diced, canned, STORE BRAND, HYTOP PREMIUM QUALITY & AMERICAS CHOICE (CA1, NY) - NFY120AOK",
1225,333140,,,,,1.0,"Tomatoes, canned",
1226,333147,,,,,0.76,"Tomatoes, canned",
1227,333156,,,,,0.46,"Tomatoes, canned",
1228,333164,,,,,0.8,"Tomatoes, canned",
1229,333171,,,,,0.66,"Tomatoes, canned",
1230,333179,,,,,0.21,"Proximates, Tomatoes, diced, canned, STORE BRAND, HY VEE & PUBLIX (FL, MO) - NFY120AOD",
1231,333186,,,,,0.73,"Tomatoes, canned",
1232,333193,,,,,1.1,"Tomatoes, canned",
1233,333202,,,,,0.69,"Tomatoes, canned",
1234,333209,,,,,0.71,"Tomatoes, canned",
1235,333218,,,,,0.77,"Tomatoes, canned",
1236,333225,,,,,0.82,"Tomatoes, canned",
1237,333233,,,,,0.51,"Tomatoes, canned",
1238,333240,,,,,0.65,"Tomatoes, canned",
1239,333248,,,,,0.81,"Tomatoes, canned",
1240,333255,,,,,0.71,"Tomatoes, canned",
1241,333264,,,,,0.64,"Tomatoes, canned",
1242,333272,,,,,0.78,"Tomatoes, canned",
1243,333279,,,,,0.75,"Tomatoes, canned",
1244,333281,3.32,21.0,,0.84,0.5,"Tomatoes, canned, red, ripe, diced",245.0
1245,333287,,,,,0.46,"Proximates, Haddock, raw (CT) - NFY060CMN",
1246,333294,,,,,0.44,"Proximates, Haddock, raw (CO) - NFY060CM8",
1247,333301,,,,,0.51,"Proximates, Haddock, raw (IN) - NFY060CN2",
1248,333307,,,,,0.55,"Proximates, Haddock, raw (NY) - NFY060COB",
1249,333315,,,,,0.47,"Proximates, Haddock, raw (FL) - NFY060CNH",
1250,333321,,,,,0.33,"Proximates, Haddock, raw (NC) - NFY060CLE",
1251,333328,,,,,0.38,"Proximates, Haddock, raw (MI) - NFY060CPK",
1252,333335,,,,,0.46,"Proximates, Haddock, raw (AL) - NFY060COQ",
1253,333374,0.0,69.0,,16.3,0.45,"Fish, haddock, raw",176.0
1254,333380,,,,,0.51,"Proximates, Pollock, raw (CT) - NFY060DMV",
1255,333385,,,,,0.37,"Proximates, Pollock, raw (NC) - NFY060DLV",
1256,333392,,,,,0.41,"Proximates, Pollock, raw (OK) - NFY060DM7",
1257,333398,,,,,0.21,"Proximates, Pollock, raw (MO) - NFY060DNV",
1258,333405,,,,,0.51,"Proximates, Pollock, raw (CO) - NFY060DMJ",
1259,333411,,,,,0.47,"Proximates, Pollock, raw (IN) - NFY060DN7",
1260,333416,,,,,0.37,"Proximates, Pollock, raw (MI) - NFY060DP7",
1261,333423,,,,,0.4,"Proximates, Pollock, raw (NY) - NFY060DO7",
1262,333476,0.0,53.0,,12.3,0.41,"Fish, pollock, raw",177.0
1263,333495,,,,,0.86,"Proximates, Tuna, canned, in water, drained solids,  BUMBLEBEE CHUNK LIGHT, IN WATER  (CA2,NC) - NFY090S13",
1264,333514,,,,,0.96,"Proximates, Tuna, canned, in water, drained solids,  BUMBLEBEE CHUNK LIGHT, IN WATER  (FL,MO) - NFY090S1K",
1265,333532,,,,,1.14,"Proximates, Tuna, canned, in water, drained solids,  BUMBLEBEE CHUNK LIGHT, IN WATER  (IN,NY) - NFY090S0B",
1266,333552,,,,,1.27,"Proximates, Tuna, canned, in water, drained solids,  BUMBLEBEE CHUNK LIGHT, IN WATER  (CO,CT) - NFY090S1C",
1267,333580,,,,,1.26,"Proximates, Tuna, canned, in water, drained solids,  BUMBLEBEE CHUNK LIGHT, IN WATER  (AL,CA1) - NFY090S0S",
1268,333601,,,,,1.06,"Proximates, Tuna, canned, in water, drained solids,  BUMBLEBEE CHUNK LIGHT, IN WATER  (MI,OK) - NFY090S1T",
1269,333620,,,,,0.9,"Proximates, Tuna, canned, in water, drained solids,  CHICKEN OF THE SEA CHUNK LIGHT, IN WATER  (IN,NY) - NFY090S21",
1270,333639,,,,,0.82,"Proximates, Tuna, canned, in water, drained solids,  CHICKEN OF THE SEA CHUNK LIGHT, IN WATER  (VA,NC) - NFY090S2T",
1271,333658,,,,,1.03,"Proximates, Tuna, canned, in water, drained solids,  CHICKEN OF THE SEA CHUNK LIGHT, IN WATER  (FL,MO) - NFY090S3A",
1272,333678,,,,,0.85,"Proximates, Tuna, canned, in water, drained solids,  CHICKEN OF THE SEA CHUNK LIGHT, IN WATER  (CO,CT) - NFY090S32",
1273,333698,,,,,1.01,"Proximates, Tuna, canned, in water, drained solids,  CHICKEN OF THE SEA CHUNK LIGHT, IN WATER  (MI,OK) - NFY090S3J",
1274,333717,,,,,1.18,"Proximates, Tuna, canned, in water, drained solids,  STARKIST, CHUNK LIGHT, IN WATER  (IN,NY) - NFY090S3R",
1275,333745,,,,,0.97,"Proximates, Tuna, canned, in water, drained solids,  CHICKEN OF THE SEA CHUNK LIGHT, IN WATER  (VA,CA1) - NFY090S2I",
1276,333765,,,,,0.86,"Proximates, Tuna, canned, in water, drained solids,  STARKIST, CHUNK LIGHT, IN WATER  (CA2,NC) - NFY090S4J",
1277,333784,,,,,0.85,"Proximates, Tuna, canned, in water, drained solids,  STARKIST, CHUNK LIGHT, IN WATER  (FL,MO) - NFY090S50",
1278,333804,,,,,0.86,"Proximates, Tuna, canned, in water, drained solids,  STARKIST, CHUNK LIGHT, IN WATER  (CO,CT) - NFY090S4S",
1279,333823,,,,,0.84,"Proximates, Tuna, canned, in water, drained solids, store brand,  AMERICAS CHOICE &  KROGER (IN,NY) - NFY090S5H",
1280,333843,,,,,1.09,"Proximates, Tuna, canned, in water, drained solids,  STARKIST, CHUNK LIGHT, IN WATER  (MI,OK) - NFY090S59",
1281,333862,,,,,0.98,"Proximates, Tuna, canned, in water, drained solids, store brand,  MY ESSENTIALS &  SUNNY SELECT (CA2,NC) - NFY090S69",
1282,333890,,,,,0.99,"Proximates, Tuna, canned, in water, drained solids,  STARKIST, CHUNK LIGHT, IN WATER  (AL,CA1) - NFY090S48",
1283,333910,,,,,0.9,"Proximates, Tuna, canned, in water, drained solids, store brand,  GREAT VALUE &  MIDWEST COUNTRY FARE (FL,MO) - NFY090S6Q",
1284,333930,,,,,1.01,"Proximates, Tuna, canned, in water, drained solids, store brand,  SAFEWAY &  SHOP RITE (CO,CT) - NFY090S6I",
1285,333950,,,,,0.83,"Proximates, Tuna, canned, in water, drained solids, store brand,  GREAT VALUE &  KROGER (MI,OK) - NFY090S6Z",
1286,333961,,,,,0.9,Tuna; chunk light; canned in water; drained solids,
1287,333990,,,,,0.87,"Proximates, Tuna, canned, in water, drained solids, store brand,  GREAT VALUE &  SAFEWAY (AL,CA1) - NFY090S5Y",
1288,334002,,,,,0.6,Tuna; chunk light; canned in water; drained solids,
